class,genus,species,female_body_mass_g,male_body_mass_g
Reptilia,Pseudogonatodes,manessi,-999,-999
Reptilia,Pseudogonatodes,peruvianus,-999,-999
Reptilia,Quedenfeldtia,moerens,-999,-999
Reptilia,Quedenfeldtia,trachyblepharus,1.45,-999
Reptilia,Saurodactylus,fasciatus,-999,-999
Reptilia,Saurodactylus,mauritanicus,-999,-999
Reptilia,Sphaerodactylus,altavelensis,-999,-999
Reptilia,Sphaerodactylus,argivus,-999,-999
Reptilia,Sphaerodactylus,argus,-999,-999
Reptilia,Sphaerodactylus,ariasae,-999,-999
Reptilia,Sphaerodactylus,armasi,-999,-999
Reptilia,Sphaerodactylus,armstrongi,-999,-999
Reptilia,Sphaerodactylus,asterulus,-999,-999
Reptilia,Sphaerodactylus,beattyi,-999,-999
Reptilia,Sphaerodactylus,becki,-999,-999
Reptilia,Sphaerodactylus,bromeliarum,-999,-999
Reptilia,Sphaerodactylus,caicosensis,-999,-999
Reptilia,Sphaerodactylus,callocricus,-999,-999
Reptilia,Sphaerodactylus,celicara,-999,-999
Reptilia,Sphaerodactylus,cinereus,0.74,-999
Reptilia,Sphaerodactylus,clenchi,-999,-999
Reptilia,Sphaerodactylus,cochranae,-999,-999
Reptilia,Sphaerodactylus,copei,-999,-999
Reptilia,Sphaerodactylus,corticola,-999,-999
Reptilia,Sphaerodactylus,cricoderus,-999,-999
Reptilia,Sphaerodactylus,cryphius,-999,-999
Reptilia,Sphaerodactylus,darlingtoni,-999,-999
Reptilia,Sphaerodactylus,difficilis,-999,-999
Reptilia,Sphaerodactylus,docimus,-999,-999
Reptilia,Sphaerodactylus,dunni,-999,-999
Reptilia,Sphaerodactylus,elasmorhynchus,-999,-999
Reptilia,Sphaerodactylus,elegans,0.51,-999
Reptilia,Sphaerodactylus,elegantulus,-999,-999
Reptilia,Sphaerodactylus,epiurus,-999,-999
Reptilia,Sphaerodactylus,fantasticus,-999,-999
Reptilia,Sphaerodactylus,gaigeae,-999,-999
Reptilia,Sphaerodactylus,gilvitorques,-999,-999
Reptilia,Sphaerodactylus,glaucus,-999,-999
Reptilia,Sphaerodactylus,goniorhynchus,-999,-999
Reptilia,Sphaerodactylus,graptolaemus,-999,-999
Reptilia,Sphaerodactylus,heliconiae,-999,-999
Reptilia,Sphaerodactylus,homolepis,-999,-999
Reptilia,Sphaerodactylus,inaguae,-999,-999
Reptilia,Sphaerodactylus,intermedius,-999,-999
Reptilia,Sphaerodactylus,kirbyi,-999,-999
Reptilia,Sphaerodactylus,klauberi,-999,-999
Reptilia,Sphaerodactylus,ladae,-999,-999
Reptilia,Sphaerodactylus,lazelli,-999,-999
Reptilia,Sphaerodactylus,leucaster,-999,-999
Reptilia,Sphaerodactylus,levinsi,-999,-999
Reptilia,Sphaerodactylus,lineolatus,-999,-999
Reptilia,Sphaerodactylus,macrolepis,-999,-999
Reptilia,Sphaerodactylus,mariguanae,-999,-999
Reptilia,Sphaerodactylus,microlepis,-999,-999
Reptilia,Sphaerodactylus,micropithecus,-999,-999
Reptilia,Sphaerodactylus,millepunctatus,-999,-999
Reptilia,Sphaerodactylus,molei,-999,-999
Reptilia,Sphaerodactylus,monensis,-999,-999
Reptilia,Sphaerodactylus,nicholsi,-999,-999
Reptilia,Sphaerodactylus,nigropunctatus,-999,-999
Reptilia,Sphaerodactylus,notatus,-999,-999
Reptilia,Sphaerodactylus,nycteropus,-999,-999
Reptilia,Sphaerodactylus,ocoae,-999,-999
Reptilia,Sphaerodactylus,oliveri,-999,-999
Reptilia,Sphaerodactylus,omoglaux,-999,-999
Reptilia,Sphaerodactylus,oxyrhinus,-999,-999
Reptilia,Sphaerodactylus,pacificus,-999,-999
Reptilia,Sphaerodactylus,parkeri,-999,-999
Reptilia,Sphaerodactylus,parthenopion,-999,-999
Reptilia,Sphaerodactylus,parvus,-999,-999
Reptilia,Sphaerodactylus,perissodactylius,-999,-999
Reptilia,Sphaerodactylus,pimienta,0.81,-999
Reptilia,Sphaerodactylus,plummeri,-999,-999
Reptilia,Sphaerodactylus,ramsdeni,-999,-999
Reptilia,Sphaerodactylus,randi,-999,-999
Reptilia,Sphaerodactylus,rhabdotus,-999,-999
Reptilia,Sphaerodactylus,richardi,-999,-999
Reptilia,Sphaerodactylus,richardsonii,-999,-999
Reptilia,Sphaerodactylus,roosevelti,0.97,-999
Reptilia,Sphaerodactylus,rosaurae,-999,-999
Reptilia,Sphaerodactylus,ruibali,-999,-999
Reptilia,Sphaerodactylus,sabanus,-999,-999
Reptilia,Sphaerodactylus,samanensis,-999,-999
Reptilia,Sphaerodactylus,savagei,0.77,-999
Reptilia,Sphaerodactylus,scaber,-999,-999
Reptilia,Sphaerodactylus,scapularis,-999,-999
Reptilia,Sphaerodactylus,schuberti,-999,-999
Reptilia,Sphaerodactylus,schwartzi,-999,-999
Reptilia,Sphaerodactylus,semasiops,-999,-999
Reptilia,Sphaerodactylus,shrevei,-999,-999
Reptilia,Sphaerodactylus,sommeri,-999,-999
Reptilia,Sphaerodactylus,sputator,-999,-999
Reptilia,Sphaerodactylus,storeyae,-999,-999
Reptilia,Sphaerodactylus,streptophorus,-999,-999
Reptilia,Sphaerodactylus,thompsoni,-999,-999
Reptilia,Sphaerodactylus,torrei,-999,-999
Reptilia,Sphaerodactylus,townsendi,-999,-999
Reptilia,Sphaerodactylus,underwoodi,-999,-999
Reptilia,Sphaerodactylus,vincenti,0.5,-999
Reptilia,Sphaerodactylus,williamsi,-999,-999
Reptilia,Sphaerodactylus,zygaena,-999,-999
Reptilia,Teratoscincus,bedriagai,-999,-999
Reptilia,Teratoscincus,microlepis,-999,9.7
Reptilia,Teratoscincus,przewalskii,-999,-999
Reptilia,Teratoscincus,roborowskii,-999,-999
Reptilia,Teratoscincus,scincus,10.07,-999
Reptilia,Teratoscincus,toksunicus,30,-999
Reptilia,Sphenodon,punctatus,-999,-999
Reptilia,Ameiva,ameiva,56.18,107.9
Reptilia,Ameiva,atrata,-999,-999
Reptilia,Ameiva,atrigularis,56.18,107.9
Reptilia,Ameiva,auberi,-999,-999
Reptilia,Ameiva,bifrontata,-999,-999
Reptilia,Ameiva,chrysolaema,-999,-999
Reptilia,Ameiva,cineracea,-999,-999
Reptilia,Ameiva,concolor,-999,-999
Reptilia,Ameiva,corax,-999,-999
Reptilia,Ameiva,corvina,-999,-999
Reptilia,Ameiva,dorsalis,-999,-999
Reptilia,Ameiva,erythrocephala,-999,-999
Reptilia,Ameiva,exsul,16.265,76.3
Reptilia,Ameiva,fuscata,75.94,-999
Reptilia,Ameiva,griswoldi,-999,-999
Reptilia,Ameiva,lineolata,-999,-999
Reptilia,Ameiva,major,-999,-999
Reptilia,Ameiva,maynardi,-999,-999
Reptilia,Ameiva,parecis,-999,-999
Reptilia,Ameiva,plei,-999,76.3
Reptilia,Ameiva,pluvianotata,-999,-999
Reptilia,Ameiva,polops,-999,-999
Reptilia,Ameiva,praesignis,56.18,107.9
Reptilia,Ameiva,taeniura,-999,-999
Reptilia,Ameiva,wetmorei,1.7,-999
Reptilia,Ameivula,abaetensis,-999,-999
Reptilia,Ameivula,littoralis,-999,-999
Reptilia,Ameivula,mumbuca,-999,-999
Reptilia,Ameivula,nativo,-999,-999
Reptilia,Ameivula,ocellifera,7.91,-999
Reptilia,Aspidoscelis,angusticeps,-999,-999
Reptilia,Aspidoscelis,burti,33.7,34.7
Reptilia,Aspidoscelis,calidipes,-999,-999
Reptilia,Aspidoscelis,ceralbensis,-999,-999
Reptilia,Aspidoscelis,communis,-999,-999
Reptilia,Aspidoscelis,costata,-999,-999
Reptilia,Aspidoscelis,cozumelae,7.28,-999
Reptilia,Aspidoscelis,danheimae,-999,-999
Reptilia,Aspidoscelis,deppei,9.07,12.1
Reptilia,Aspidoscelis,exsanguis,16.08,-999
Reptilia,Aspidoscelis,flagellicauda,-999,-999
Reptilia,Aspidoscelis,gularis,12.74,-999
Reptilia,Aspidoscelis,guttata,23.715,-999
Reptilia,Aspidoscelis,hyperythra,5.75,5.5
Reptilia,Aspidoscelis,inornata,5.01,-999
Reptilia,Aspidoscelis,labialis,-999,-999
Reptilia,Aspidoscelis,laredoensis,9.66,-999
Reptilia,Aspidoscelis,lineattissima,16.8,-999
Reptilia,Aspidoscelis,marmorata,15.37,15.5
Reptilia,Aspidoscelis,maslini,-999,-999
Reptilia,Aspidoscelis,maxima,16.74,15.5
Reptilia,Aspidoscelis,mexicana,-999,-999
Reptilia,Aspidoscelis,motaguae,-999,-999
Reptilia,Aspidoscelis,neomexicana,9.27,-999
Reptilia,Aspidoscelis,neotesselata,-999,-999
Reptilia,Aspidoscelis,opatae,-999,-999
Reptilia,Aspidoscelis,pai,5.01,-999
Reptilia,Aspidoscelis,parvisocia,-999,-999
Reptilia,Aspidoscelis,picta,-999,-999
Reptilia,Aspidoscelis,rodecki,-999,-999
Reptilia,Aspidoscelis,sackii,-999,-999
Reptilia,Aspidoscelis,scalaris,13.87,-999
Reptilia,Aspidoscelis,sexlineata,9.1,-999
Reptilia,Aspidoscelis,sonorae,16.48,-999
Reptilia,Aspidoscelis,stictogramma,33.7,34.7
Reptilia,Aspidoscelis,tesselata,15.55,-999
Reptilia,Aspidoscelis,tigris,16.74,15.5
Reptilia,Aspidoscelis,uniparens,7.55,-999
Reptilia,Aspidoscelis,velox,12.29,-999
Reptilia,Aspidoscelis,xanthonota,33.7,34.7
Reptilia,Aurivela,longicauda,-999,-999
Reptilia,Aurivela,tergolaevigata,-999,-999
Reptilia,Callopistes,flavipunctatus,-999,530
Reptilia,Callopistes,maculatus,-999,-999
Reptilia,Cnemidophorus,arenivagus,-999,-999
Reptilia,Cnemidophorus,arubensis,10.8,-999
Reptilia,Cnemidophorus,cryptus,8.33,-999
Reptilia,Cnemidophorus,gramivagus,-999,-999
Reptilia,Cnemidophorus,lemniscatus,6.16,-999
Reptilia,Cnemidophorus,martyris,-999,-999
Reptilia,Cnemidophorus,murinus,-999,33.5
Reptilia,Cnemidophorus,nigricolor,6.16,-999
Reptilia,Cnemidophorus,pseudolemniscatus,-999,-999
Reptilia,Cnemidophorus,ruatanus,6.16,-999
Reptilia,Cnemidophorus,ruthveni,-999,33.5
Reptilia,Cnemidophorus,vanzoi,-999,30.1
Reptilia,Contomastix,lacertoides,9.13,-999
Reptilia,Contomastix,leachei,-999,-999
Reptilia,Contomastix,serrana,-999,-999
Reptilia,Contomastix,vacariensis,4.75,-999
Reptilia,Crocodilurus,amazonicus,-999,-999
Reptilia,Dicrodon,guttulatum,-999,-999
Reptilia,Dicrodon,heterolepis,-999,-999
Reptilia,Dicrodon,holmbergi,-999,-999
Reptilia,Dracaena,guianensis,-999,-999
Reptilia,Dracaena,paraguayensis,-999,-999
Reptilia,Holcosus,anomalus,-999,-999
Reptilia,Holcosus,bridgesii,-999,-999
Reptilia,Holcosus,chaitzami,-999,-999
Reptilia,Holcosus,festivus,20.95,39.4
Reptilia,Holcosus,leptophrys,-999,-999
Reptilia,Holcosus,niceforoi,20.95,39.4
Reptilia,Holcosus,orcesi,-999,-999
Reptilia,Holcosus,quadrilineatus,9.95,14.6
Reptilia,Holcosus,undulatus,20.95,39.4
Reptilia,Kentropyx,altamazonica,23.5,-999
Reptilia,Kentropyx,borckiana,-999,-999
Reptilia,Kentropyx,calcarata,23.78,-999
Reptilia,Kentropyx,lagartija,-999,-999
Reptilia,Kentropyx,paulensis,-999,-999
Reptilia,Kentropyx,pelviceps,34.1,-999
Reptilia,Kentropyx,striata,16.55,-999
Reptilia,Kentropyx,vanzoi,-999,-999
Reptilia,Kentropyx,viridistriga,-999,-999
Reptilia,Medopheos,edracanthus,-999,-999
Reptilia,Salvator,duseni,-999,-999
Reptilia,Salvator,merianae,1335.02,2212
Reptilia,Salvator,rufescens,-999,4700
Reptilia,Teius,oculatus,26.36,-999
Reptilia,Teius,suquiensis,-999,-999
Reptilia,Teius,teyou,31.91,-999
Reptilia,Tupinambis,longilineus,-999,-999
Reptilia,Tupinambis,palustris,-999,-999
Reptilia,Tupinambis,quadrilineatus,-999,-999
Reptilia,Tupinambis,teguixin,1335.02,2212
Reptilia,Diplometopon,zarudnyi,-999,-999
Reptilia,Trogonophis,wiegmanni,2.94,5.7
Reptilia,Trachyboa,boulengeri,-999,-999
Reptilia,Tropidophis,canus,-999,-999
Reptilia,Tropidophis,caymanensis,-999,-999
Reptilia,Tropidophis,haetianus,-999,-999
Reptilia,Tropidophis,melanurus,-999,-999
Reptilia,Tropidophis,paucisquamis,-999,-999
Reptilia,Eurolophosaurus,amathites,-999,-999
Reptilia,Eurolophosaurus,divaricatus,-999,-999
Reptilia,Eurolophosaurus,nanuzae,-999,-999
Reptilia,Microlophus,albemarlensis,-999,43.7
Reptilia,Microlophus,atacamensis,-999,-999
Reptilia,Microlophus,bivittatus,-999,-999
Reptilia,Microlophus,delanonis,-999,-999
Reptilia,Microlophus,duncanensis,-999,-999
Reptilia,Microlophus,grayii,-999,-999
Reptilia,Microlophus,habelii,-999,-999
Reptilia,Microlophus,heterolepis,-999,-999
Reptilia,Microlophus,koepckeorum,-999,-999
Reptilia,Microlophus,occipitalis,-999,9.4
Reptilia,Microlophus,pacificus,-999,-999
Reptilia,Microlophus,peruvianus,-999,-999
Reptilia,Microlophus,quadrivittatus,-999,-999
Reptilia,Microlophus,stolzmanni,-999,-999
Reptilia,Microlophus,tarapacensis,-999,-999
Reptilia,Microlophus,theresiae,-999,-999
Reptilia,Microlophus,theresioides,-999,-999
Reptilia,Microlophus,thoracicus,-999,-999
Reptilia,Microlophus,tigris,-999,-999
Reptilia,Microlophus,yanezi,-999,-999
Reptilia,Plica,lumaria,-999,-999
Reptilia,Plica,plica,60.25,79.4
Reptilia,Plica,umbra,19.995,-999
Reptilia,Stenocercus,aculeatus,-999,-999
Reptilia,Stenocercus,angel,-999,-999
Reptilia,Stenocercus,apurimacus,-999,-999
Reptilia,Stenocercus,azureus,-999,-999
Reptilia,Stenocercus,boettgeri,-999,-999
Reptilia,Stenocercus,bolivarensis,-999,-999
Reptilia,Stenocercus,caducus,14.3,-999
Reptilia,Stenocercus,carrioni,-999,-999
Reptilia,Stenocercus,chlorostictus,-999,-999
Reptilia,Stenocercus,chota,-999,-999
Reptilia,Stenocercus,chrysopygus,8.93,-999
Reptilia,Stenocercus,crassicaudatus,-999,-999
Reptilia,Stenocercus,cupreus,-999,-999
Reptilia,Stenocercus,doellojuradoi,-999,-999
Reptilia,Stenocercus,dumerilii,26.34,-999
Reptilia,Stenocercus,empetrus,-999,-999
Reptilia,Stenocercus,erythrogaster,-999,-999
Reptilia,Stenocercus,eunetopsis,-999,-999
Reptilia,Stenocercus,festae,-999,-999
Reptilia,Stenocercus,fimbriatus,-999,-999
Reptilia,Stenocercus,formosus,-999,-999
Reptilia,Stenocercus,frittsi,-999,-999
Reptilia,Stenocercus,guentheri,-999,-999
Reptilia,Stenocercus,haenschi,-999,-999
Reptilia,Stenocercus,huancabambae,-999,-999
Reptilia,Stenocercus,humeralis,-999,-999
Reptilia,Stenocercus,imitator,-999,-999
Reptilia,Stenocercus,iridescens,-999,-999
Reptilia,Stenocercus,ivitus,-999,-999
Reptilia,Stenocercus,lache,-999,-999
Reptilia,Stenocercus,latebrosus,-999,-999
Reptilia,Stenocercus,limitaris,-999,-999
Reptilia,Stenocercus,marmoratus,-999,-999
Reptilia,Stenocercus,melanopygus,-999,-999
Reptilia,Stenocercus,modestus,-999,-999
Reptilia,Stenocercus,nigromaculatus,-999,-999
Reptilia,Stenocercus,nubicola,-999,-999
Reptilia,Stenocercus,ochoai,-999,-999
Reptilia,Stenocercus,orientalis,-999,-999
Reptilia,Stenocercus,ornatissimus,-999,-999
Reptilia,Stenocercus,ornatus,-999,-999
Reptilia,Stenocercus,pectinatus,-999,-999
Reptilia,Stenocercus,percultus,-999,-999
Reptilia,Stenocercus,praeornatus,-999,-999
Reptilia,Stenocercus,prionotus,-999,-999
Reptilia,Stenocercus,puyango,-999,-999
Reptilia,Stenocercus,rhodomelas,-999,-999
Reptilia,Stenocercus,roseiventris,-999,-999
Reptilia,Stenocercus,scapularis,-999,-999
Reptilia,Stenocercus,simonsii,-999,-999
Reptilia,Stenocercus,sinesaccus,-999,-999
Reptilia,Stenocercus,stigmosus,-999,-999
Reptilia,Stenocercus,torquatus,-999,-999
Reptilia,Stenocercus,trachycephalus,-999,-999
Reptilia,Stenocercus,tricristatus,-999,-999
Reptilia,Stenocercus,variabilis,-999,-999
Reptilia,Stenocercus,varius,-999,-999
Reptilia,Strobilurus,torquatus,-999,39
Reptilia,Tropidurus,arenarius,-999,-999
Reptilia,Tropidurus,bogerti,-999,-999
Reptilia,Tropidurus,callathelys,-999,-999
Reptilia,Tropidurus,catalanensis,-999,-999
Reptilia,Tropidurus,chromatops,-999,-999
Reptilia,Tropidurus,cocorobensis,-999,-999
Reptilia,Tropidurus,erythrocephalus,-999,-999
Reptilia,Tropidurus,etheridgei,10.17,-999
Reptilia,Tropidurus,guarani,20.83,-999
Reptilia,Tropidurus,helenae,-999,-999
Reptilia,Tropidurus,hispidus,18.58,30.6
Reptilia,Tropidurus,hygomi,-999,-999
Reptilia,Tropidurus,insulanus,-999,-999
Reptilia,Tropidurus,itambere,-999,9.3
Reptilia,Tropidurus,melanopleurus,-999,-999
Reptilia,Tropidurus,montanus,-999,-999
Reptilia,Tropidurus,mucujensis,-999,-999
Reptilia,Tropidurus,oreadicus,-999,15.8
Reptilia,Tropidurus,pinima,-999,-999
Reptilia,Tropidurus,psammonastes,-999,-999
Reptilia,Tropidurus,semitaeniatus,11.83,16.5
Reptilia,Tropidurus,spinulosus,20.83,-999
Reptilia,Tropidurus,torquatus,18.58,-999
Reptilia,Tropidurus,xanthochilus,-999,-999
Reptilia,Uracentron,azureum,-999,-999
Reptilia,Uracentron,flaviceps,23.86,38.8
Reptilia,Uranoscodon,superciliosus,-999,-999
Reptilia,Acutotyphlops,subocularis,-999,-999
Reptilia,Afrotyphlops,angolensis,-999,-999
Reptilia,Afrotyphlops,bibronii,-999,-999
Reptilia,Afrotyphlops,brevis,-999,-999
Reptilia,Afrotyphlops,congestus,-999,-999
Reptilia,Afrotyphlops,liberiensis,-999,-999
Reptilia,Afrotyphlops,lineolatus,-999,-999
Reptilia,Afrotyphlops,mucruso,-999,-999
Reptilia,Afrotyphlops,punctatus,-999,-999
Reptilia,Afrotyphlops,schlegelii,-999,-999
Reptilia,Afrotyphlops,tanganicanus,-999,-999
Reptilia,Amerotyphlops,brongersmianus,-999,-999
Reptilia,Amerotyphlops,minuisquamus,-999,-999
Reptilia,Amerotyphlops,reticulatus,-999,-999
Reptilia,Anilios,affinis,-999,-999
Reptilia,Anilios,ammodytes,-999,-999
Reptilia,Anilios,australis,-999,-999
Reptilia,Anilios,bituberculatus,-999,-999
Reptilia,Anilios,broomi,-999,-999
Reptilia,Anilios,centralis,-999,-999
Reptilia,Anilios,diversus,-999,-999
Reptilia,Anilios,endoterus,-999,-999
Reptilia,Anilios,erycinus,-999,-999
Reptilia,Anilios,grypus,-999,-999
Reptilia,Anilios,guentheri,-999,-999
Reptilia,Anilios,hamatus,-999,-999
Reptilia,Anilios,leptosomus,-999,-999
Reptilia,Anilios,leucoproctus,-999,-999
Reptilia,Anilios,ligatus,-999,-999
Reptilia,Anilios,nigrescens,-999,-999
Reptilia,Anilios,pinguis,-999,-999
Reptilia,Anilios,proximus,-999,-999
Reptilia,Anilios,unguirostris,-999,-999
Reptilia,Anilios,waitii,-999,-999
Reptilia,Anilios,wiedii,-999,-999
Reptilia,Asiatyphlops,diardii,-999,-999
Reptilia,Asiatyphlops,muelleri,-999,-999
Reptilia,Indotyphlops,braminus,-999,-999
Reptilia,Letheobia,pallida,-999,-999
Reptilia,Letheobia,sudanensis,-999,-999
Reptilia,Ramphotyphlops,flaviventer,-999,-999
Reptilia,Rhinotyphlops,lalandei,-999,-999
Reptilia,Sundatyphlops,polygrammicus,-999,-999
Reptilia,Xerotyphlops,vermicularis,-999,-999
Reptilia,Rhinophis,homolepis,-999,-999
Reptilia,Varanus,acanthurus,54.73,-999
Reptilia,Varanus,albigularis,4500,8000
Reptilia,Varanus,auffenbergi,-999,-999
Reptilia,Varanus,baritji,-999,-999
Reptilia,Varanus,beccarii,119.9,-999
Reptilia,Varanus,bengalensis,1222.94,4940
Reptilia,Varanus,bitatawa,-999,-999
Reptilia,Varanus,boehmei,-999,-999
Reptilia,Varanus,bogerti,119.9,-999
Reptilia,Varanus,brevicauda,-999,-999
Reptilia,Varanus,bushi,-999,-999
Reptilia,Varanus,caerulivirens,-999,-999
Reptilia,Varanus,caudolineatus,14.29,-999
Reptilia,Varanus,cerambonensis,-999,-999
Reptilia,Varanus,cumingi,3750,8600
Reptilia,Varanus,doreanus,484,1287
Reptilia,Varanus,dumerilii,-999,-999
Reptilia,Varanus,eremius,-999,-999
Reptilia,Varanus,exanthematicus,425,-999
Reptilia,Varanus,finschi,484,1287
Reptilia,Varanus,flavescens,741.88,-999
Reptilia,Varanus,giganteus,4173.32,-999
Reptilia,Varanus,gilleni,-999,65
Reptilia,Varanus,glauerti,95,-999
Reptilia,Varanus,glebopalma,-999,-999
Reptilia,Varanus,gouldii,522.74,-999
Reptilia,Varanus,griseus,720.27,1221.5
Reptilia,Varanus,indicus,484,1287
Reptilia,Varanus,jobiensis,484,1287
Reptilia,Varanus,juxtindicus,-999,-999
Reptilia,Varanus,keithhornei,-999,-999
Reptilia,Varanus,kingorum,-999,-999
Reptilia,Varanus,komodoensis,33374.27,-999
Reptilia,Varanus,kordensis,119.9,-999
Reptilia,Varanus,mabitang,-999,-999
Reptilia,Varanus,macraei,-999,-999
Reptilia,Varanus,marmoratus,4750,8200
Reptilia,Varanus,melinus,1370,-999
Reptilia,Varanus,mertensi,890.75,-999
Reptilia,Varanus,mitchelli,-999,-999
Reptilia,Varanus,nebulosus,1222.94,4940
Reptilia,Varanus,niloticus,2826.67,-999
Reptilia,Varanus,nuchalis,4750,8600
Reptilia,Varanus,obor,-999,-999
Reptilia,Varanus,olivaceus,2862.74,5420
Reptilia,Varanus,ornatus,2763.34,-999
Reptilia,Varanus,palawanensis,-999,-999
Reptilia,Varanus,panoptes,1500,7000
Reptilia,Varanus,pilbarensis,-999,-999
Reptilia,Varanus,prasinus,119.9,-999
Reptilia,Varanus,primordius,54.73,-999
Reptilia,Varanus,rasmusseni,-999,-999
Reptilia,Varanus,reisingeri,-999,-999
Reptilia,Varanus,rosenbergi,522.74,-999
Reptilia,Varanus,rudicollis,770.8,-999
Reptilia,Varanus,salvadorii,-999,-999
Reptilia,Varanus,salvator,4750,8600
Reptilia,Varanus,scalaris,158.02,103.4
Reptilia,Varanus,semiremex,-999,-999
Reptilia,Varanus,similis,158.02,103.4
Reptilia,Varanus,spenceri,1511.15,6000
Reptilia,Varanus,spinulosus,484,1287
Reptilia,Varanus,storri,-999,-999
Reptilia,Varanus,telenesetes,-999,-999
Reptilia,Varanus,timorensis,-999,-999
Reptilia,Varanus,togianus,4750,8600
Reptilia,Varanus,tristis,230.58,-999
Reptilia,Varanus,varius,2304.7,-999
Reptilia,Varanus,yemenensis,-999,-999
Reptilia,Varanus,yuwonoi,-999,-999
Reptilia,Agkistrodon,bilineatus,-999,-999
Reptilia,Agkistrodon,contortrix,-999,-999
Reptilia,Agkistrodon,howardgloydi,-999,-999
Reptilia,Agkistrodon,piscivorus,-999,-999
Reptilia,Agkistrodon,russeolus,-999,-999
Reptilia,Agkistrodon,taylori,-999,-999
Reptilia,Atheris,chlorechis,-999,-999
Reptilia,Atheris,hispida,-999,-999
Reptilia,Atheris,nitschei,-999,-999
Reptilia,Atheris,rungweensis,-999,-999
Reptilia,Atheris,squamigera,-999,-999
Reptilia,Atropoides,nummifer,-999,-999
Reptilia,Atropoides,occiduus,-999,-999
Reptilia,Atropoides,picadoi,-999,-999
Reptilia,Bitis,arietans,-999,-999
Reptilia,Bitis,caudalis,-999,-999
Reptilia,Bitis,gabonica,-999,-999
Reptilia,Bitis,nasicornis,-999,-999
Reptilia,Bitis,rhinoceros,-999,-999
Reptilia,Bothriechis,aurifer,-999,-999
Reptilia,Bothriechis,lateralis,-999,-999
Reptilia,Bothriechis,rowleyi,-999,-999
Reptilia,Bothriechis,schlegelii,-999,-999
Reptilia,Bothrocophias,hyoprora,-999,-999
Reptilia,Bothrops,alternatus,-999,-999
Reptilia,Bothrops,ammodytoides,-999,-999
Reptilia,Bothrops,asper,-999,-999
Reptilia,Bothrops,atrox,-999,-999
Reptilia,Bothrops,bilineata,-999,-999
Reptilia,Bothrops,brazili,-999,-999
Reptilia,Bothrops,caribbaeus,-999,-999
Reptilia,Bothrops,diporus,-999,-999
Reptilia,Bothrops,erythromelas,-999,-999
Reptilia,Bothrops,jararaca,-999,-999
Reptilia,Bothrops,lanceolatus,-999,-999
Reptilia,Bothrops,lutzi,-999,-999
Reptilia,Bothrops,matogrossensis,-999,-999
Reptilia,Bothrops,neuwiedi,-999,-999
Reptilia,Bothrops,pauloensis,-999,-999
Reptilia,Bothrops,pubescens,-999,-999
Reptilia,Bothrops,taeniata,-999,-999
Reptilia,Calloselasma,rhodostoma,-999,-999
Reptilia,Causus,lichtensteinii,-999,-999
Reptilia,Causus,resimus,-999,-999
Reptilia,Causus,rhombeatus,-999,-999
Reptilia,Cerastes,cerastes,-999,-999
Reptilia,Cerastes,gasperettii,-999,-999
Reptilia,Cerastes,vipera,-999,-999
Reptilia,Cerrophidion,godmani,-999,-999
